OTU	log2FoldChange	p	padj	Domain	Phylum	Class	Order	Family	Genus	Species	density_min	density_max	sparsity_threshold	sparsity_apply	l2fc_threshold
OTU.330	-0.54265069041029	0.94644969667183	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	MND1	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.505	-0.330872525551848	0.726529732144273	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	IS-44	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.19732	-0.813354030664404	0.910230306432062	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.1787	-0.518445398429345	0.74211896955873	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.4293	0.666887333136121	0.432863428547874	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.18593	1.7886480205087	0.0493727674342982	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.7454	1.01809299520534	0.352109757597626	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	NA	1.74	1.77	0.3	all	0.25
OTU.16712	2.23047827034648	0.0457636355024482	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	NA	1.74	1.77	0.3	all	0.25
OTU.4027	0.072813214455823	0.596881141209442	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	NA	1.74	1.77	0.3	all	0.25
OTU.17350	1.42878798251731	0.257167467779016	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	NA	1.74	1.77	0.3	all	0.25
OTU.2116	4.66342374467418	0.000137889277563548	0.0250355219576316	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pandoraea	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.342	0.763082297748618	0.211159654624507	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	TRA3-20	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.26875	1.74751814574508	0.212575407213312	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.309	-1.11068388223664	0.999998390768805	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	A21b	NA	NA	1.74	1.77	0.3	all	0.25
OTU.23101	-1.02443232912305	0.736355390537148	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	A21b	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.105	-0.872216785278757	0.921882917387971	1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	SC-I-84	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.421	0.137507321396314	0.616069462676066	1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1354	1.84143105282986	0.0725298917884474	1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.44	-0.303627932083002	0.989408508539646	1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dyella	NA	1.74	1.77	0.3	all	0.25
OTU.26659	3.20344997525761	0.0964599694501297	1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.7589	1.16570218474916	0.297748853497944	1	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Ovatusbacter	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.5423	2.14273563568329	0.0591043537629372	1	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Ovatusbacter	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.4773	2.031992113263	0.242516563490275	1	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.1320	0.352159922644252	0.486925045276349	1	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Aquicella	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1847	2.96006800654878	0.0272854705441188	1	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.1945	0.505691188694024	0.460046693458491	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	KD3-10	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.178	-0.0632061184624458	0.938827042260461	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	NA	NA	1.74	1.77	0.3	all	0.25
OTU.785	-0.66357397776849	0.834638014187626	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.460	-0.357359630717941	0.718278311038755	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	Candidatus Koribacter	NA	1.74	1.77	0.3	all	0.25
OTU.499	-0.221755862714815	0.671460870294587	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	NA	NA	1.74	1.77	0.3	all	0.25
OTU.15429	0.781265898305228	0.314558269361227	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	Candidatus Koribacter	NA	1.74	1.77	0.3	all	0.25
OTU.111	0.19414296336637	0.607632537011306	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	NA	NA	1.74	1.77	0.3	all	0.25
OTU.376	0.515669806249926	0.417157851002693	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	uncultured	uncultured Acidobacteria bacterium	1.74	1.77	0.3	all	0.25
OTU.7078	0.893263620818236	0.290945540574955	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.7088	-0.216540254789927	0.86764473389894	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.435	0.0735218993892176	0.727535093130695	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.396	-0.0707080744378251	0.706357126592287	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	NA	NA	1.74	1.77	0.3	all	0.25
OTU.1110	0.16322515256426	0.707320332804662	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.9189	-0.963799052178094	0.975978519654492	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.2009	0.194123617585874	0.530149894404456	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Acidicapsa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.17872	0.451804340376514	0.279545423551434	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	NA	NA	1.74	1.77	0.3	all	0.25
OTU.275	-0.234392765185722	0.984792509431585	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	NA	NA	1.74	1.77	0.3	all	0.25
OTU.4427	0.454307265988348	0.419922980368426	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	NA	1.74	1.77	0.3	all	0.25
OTU.2042	-1.07635555628188	0.986899326779313	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.1116	0.280957801066789	0.472157242518695	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.16711	-0.361613013593354	0.758975674022687	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.798	0.164526127074217	0.621098988392304	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	NA	1.74	1.77	0.3	all	0.25
OTU.3337	0.521087836789177	0.408214161020765	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Acidipila	NA	1.74	1.77	0.3	all	0.25
OTU.1038	-0.527927807510431	0.988860623293875	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.963	0.363634221974921	0.286986886512937	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	Candidatus Koribacter	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.2307	0.791124254204214	0.361601006215063	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	NA	NA	1.74	1.77	0.3	all	0.25
OTU.3779	-0.23918358984562	0.955217763908839	1	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured	NA	NA	1.74	1.77	0.3	all	0.25
OTU.3835	1.94896378436203	0.107360664687579	1	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	NA	NA	1.74	1.77	0.3	all	0.25
OTU.2492	1.3371441620348	0.203416156861686	1	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.2329	-0.406985113094173	0.840655932925975	1	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	NA	NA	1.74	1.77	0.3	all	0.25
OTU.2604	1.73193834086379	0.128154591069839	1	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	metagenome	metagenome	1.74	1.77	0.3	all	0.25
OTU.3055	-0.855398375390267	0.75007865642714	1	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	cvE6	NA	NA	1.74	1.77	0.3	all	0.25
OTU.5727	-0.369753785898983	0.673004363324753	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.2752	0.455885910454331	0.417747288181909	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.4	0.296110042947845	0.469102586307912	1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.8697	0.657614581706842	0.339769048988744	1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	1.74	1.77	0.3	all	0.25
OTU.27	0.173542927079825	0.52658059428339	1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	1.74	1.77	0.3	all	0.25
OTU.910	1.54731827153743	0.0064312927770665	0.470513585228323	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.19253	-0.0761456033303141	0.631344985428319	1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA	1.74	1.77	0.3	all	0.25
OTU.541	0.562459761509821	0.138422561562736	1	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.34274	2.09217321588239	0.0340713198463879	1	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.338	0.121888512693523	0.72534277202764	1	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.3282	0.779547424898757	0.11020787168134	1	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.3295	-0.587100192381307	0.742933358697549	1	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1027	0.436270732850441	0.214910915644175	1	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.3989	0.638444902946813	0.406994264467768	1	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.390	0.345563204093336	0.371751024359789	1	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.11471	2.05132416316824	0.0744006460810384	1	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.1176	0.401113533008434	0.250290437903101	1	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.5950	0.152616332481309	0.562279591079201	1	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.284	0.592352418805026	0.118977119622481	1	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.11156	1.0785206710521	0.395016196496081	1	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.485	0.733701055090371	0.092803321455692	1	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.4798	1.73440268902553	0.0146028417905541	0.815793373106917	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.3487	1.77364326767255	0.0653336713707799	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF-JG30-B3	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.286	0.0898921662620298	0.738544310820941	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF-JG30-B3	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.4938	2.00389417024743	0.140188876687536	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF-JG30-B3	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.5456	1.35404996806547	0.173824034599966	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	KF-JG30-B3	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.673	-0.342743036987528	0.717519008495661	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	A0839	NA	NA	1.74	1.77	0.3	all	0.25
OTU.31	0.60019679647458	0.0586763493450811	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Roseiarcus	NA	1.74	1.77	0.3	all	0.25
OTU.928	-0.0861881334557041	0.766637099683523	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Roseiarcus	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.11859	1.08501030989834	0.168027863812956	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Roseiarcus	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.11397	1.52231960368863	0.101112285438319	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.25	0.144547429474346	0.614420515661739	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.730	-0.176474390790129	0.829281638700801	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Bauldia	NA	1.74	1.77	0.3	all	0.25
OTU.11838	0.342578203954349	0.445868858369798	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.28209	2.58827882876628	0.0488252108784738	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.2824	0.423594877768142	0.420273871145371	1	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hirschia	metagenome	1.74	1.77	0.3	all	0.25
OTU.1819	1.07068164745984	0.12644001529397	1	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.206	0.616203635852759	0.137825411370805	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.138	0.75445815378066	0.00543135951005401	0.43372059541365	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.1079	0.612255319634035	0.185681366451273	1	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.2026	-0.17969909506031	0.825850253413516	1	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.8485	1.80921338329056	0.106720617050041	1	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.2304	1.88381337944278	0.00511011672879347	0.424139688489858	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.433	0.475532989603973	0.14772361757951	1	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.313	1.08824526906757	0.000109615212531755	0.0212288128269832	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA	1.74	1.77	0.3	all	0.25
OTU.751	0.854108354002982	0.00177388475449598	0.202083733796503	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.19004	0.802501292495699	0.129263891937731	1	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.2342	2.05846908380881	0.0798173046212875	1	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.4980	0.148100011353943	0.620949161214782	1	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.27390	1.01392989702618	0.300642740087003	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.6791	1.66001992375823	0.103119923844977	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.1451	1.6545828263035	0.0962671623610006	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.26040	2.88454250364504	0.0300139832561034	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	NA	1.74	1.77	0.3	all	0.25
OTU.3068	1.35767252647098	0.0424785711973805	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.13293	2.0042069188835	0.0904339049777829	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	NA	1.74	1.77	0.3	all	0.25
OTU.22469	0.115994186209202	0.567795315868104	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.2403	-0.0458883641734426	0.959597678311169	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.27242	-0.136674677760014	0.5840313933552	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.3405	-0.465143488707678	0.648898209251627	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.5291	0.724880435908732	0.286217609100585	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.5390	0.339512356868538	0.441958409522528	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodoplanes	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.6799	0.404503325642277	0.287804622364703	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.16053	0.0118164615478591	0.572960709397172	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.18046	2.2748119370717	0.0287953673845688	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.28909	0.327946492094265	0.484911961008573	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.21549	0.773034838462271	0.20311976392337	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.21231	0.0861049262373543	0.597685583589509	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.16172	0.289397975087179	0.470366976771453	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.7119	0.830191871815897	0.0901190279983255	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.546	0.721033857451937	0.255983801600799	1	Bacteria	Nitrospirae	4-29-1	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.4730	-0.128730847183132	0.550518195775183	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	uncultured alpha proteobacterium	uncultured alpha proteobacterium	1.74	1.77	0.3	all	0.25
OTU.9567	1.56599985047495	0.218394087170453	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.4802	2.71216448816238	0.0937216624303808	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.6656	1.47770005230729	0.15060825171408	1	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Candidatus Captivus	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.168	0.842362199835586	0.0194349587236339	0.965103505848828	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.1689	0.513582403110546	0.34685668450155	1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.26789	3.25168939877635	0.0982998706148351	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.198	0.312612759955874	0.375665202180573	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.893	-0.346034380789265	0.965465448234334	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.14039	2.33459292735254	0.102137131127216	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.6474	0.955476360420394	0.300749645964186	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1875	1.35202822961638	0.198644481769132	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisphaera	NA	1.74	1.77	0.3	all	0.25
